delta_sig,Kf,sigma_res,Rp0.2,R
787.051175539333,2.72568099482169,909.812360717927,880.762956530221,0.661170047713176
513.40891724352,2.51697336736366,297.588150299104,452.696448602457,0.424287926956628
740.711923003217,2.70034406907084,887.955249922225,1034.07424406234,-1.10281189963135
484.612518722891,2.67204126055395,247.794711284945,302.502279445879,0.122426635320715
688.701774579456,2.42693972695187,826.412904708106,901.526118799468,0.0641121060714741
590.564711575615,2.58831966316228,-83.8865398152138,1001.52188131814,0.317323238550041
461.219472859091,2.6420373962351,76.1443883527427,327.131300962622,0.0977408719984798
464.700395095211,2.74587921671797,170.169811372076,444.31744643664,-1.04478477201032
457.623307458919,2.32995183055487,290.42770235825,313.585311828788,0.395885271174129
793.67338509396,2.62727943263271,838.774458717569,1018.10873782245,0.698327488690997
762.351696576506,2.76299032920872,829.121836293246,904.576191687733,0.389809821334407
278.03767633105,2.53180114573755,-280.732836844724,970.085377743207,-0.168341904278837
370.603309677996,2.47095982221055,30.4472777357421,275.892222959678,-0.803319997858559
482.112184965869,2.33949728692361,28.1740576339532,1009.01098204956,0.00147047448280963
524.88681109794,2.56630540775576,-24.0675165311611,1032.18981782077,0.084849153362151
640.751429451552,2.74562492932086,95.8007209942128,905.370229182808,0.190268375659948
412.447549743953,2.6188629651047,-273.52622525433,1018.98430959378,0.124580314230519
717.968249919754,2.66860974930355,799.629270587286,1003.18625047065,-0.987239869932411
146.894669321791,2.64426073714486,-284.745529187593,1047.36426572572,-1.16792552518797
713.573228794267,2.94104790343159,-270.349695713856,1037.05653909967,0.486501436147192
392.269261232026,2.55298163672101,76.5009891569224,334.673412827907,-0.984394431914412
475.25158176113,2.64326302776398,255.901901884237,312.022310413116,0.0239349495188259
656.289039299645,2.40240738757127,801.05029007622,917.756389317748,-1.05672675604965
508.379219141087,2.93366354838068,28.9288978685342,275.389250128107,0.192055490683753
782.481581383788,2.64175386965255,843.706095083086,956.268473703973,0.663419810008076
425.871976330534,2.50841120891823,-102.620340225662,356.883173151493,0.142352113263169
497.840623801912,2.48190761460693,6.47146933414915,334.805105359869,0.650084410152592
766.655594918628,2.95785870411168,771.816882393369,1039.89595302864,-0.946171481611443
449.764888062299,2.50392403694453,-72.4381415689396,416.989363014166,0.159227568825246
454.565854003224,2.59863646038087,27.4646152890181,273.751062234264,0.180104607387411
477.320219734318,2.81637721383339,-68.6896562601499,388.686613398948,0.109700563404982
496.954055717816,2.76937769281921,-74.8445929490954,287.55332628803,0.400298991900216
352.84479916184,2.51736613008538,-27.3859168631693,293.770860161529,-0.850186289046396
655.426168608592,2.54638700010176,-10.4095692504707,1040.10611789454,0.407540582501252
452.209983548122,2.54551493202466,-194.655426173688,288.621053649528,0.428972351347361
364.283938960276,3.00535543991996,-101.626025086407,329.301107841686,-1.01357910334363
392.610717225631,2.42535873260308,-72.6733935227219,342.133208924147,-0.0801116925633884
839.011128122653,3.01839224724446,780.556974697624,949.389180066697,0.654491272950252
743.270578088347,2.3959498616188,794.684097499165,1039.66192503651,0.569319653123622
279.745489348261,2.72798549726246,-112.620856299388,442.39246323498,-1.13499099965261
225.71075742766,3.00620847114293,-210.225171973888,979.816621164225,-1.03839269599206
769.412651027952,2.78877345259953,768.561708113421,946.509277224611,0.355116677302463
624.905622995528,2.55860183543475,-323.043963985952,928.942898323849,0.537946080637862
473.091838694947,2.75850676639412,-122.033175010032,441.788035873585,0.0732261635321714
631.217856837581,2.3204045901545,-278.493001986893,994.234659483384,0.600349305307335
218.178260393622,3.02169912662034,-370.791795031929,1011.89208032001,-1.06947789758075
245.421568491262,2.53305701413121,-365.077873404793,1007.35084133398,-1.05783618120276
343.47939921053,2.52017401793128,-307.663100702334,924.790348834385,0.0695836871209866
464.331094045737,2.31649137012678,239.827498249821,299.655206607549,0.513812621510079
317.87790132276,2.33441564982989,-7.92361999676277,382.374837238438,-1.09203075938846
688.887375386486,2.69538800711128,771.028210298619,894.972245122507,-1.07435493279232
499.850468113007,2.75446235390057,338.929345731713,398.655959179907,-0.164884490737462
237.132401510783,2.38108559544645,-392.744721948383,971.447745970335,0.0677487096925284
569.676471655472,2.90214488551045,-38.7858184025896,341.519307368284,0.686635438636605
609.221053675679,2.44043580016381,-328.782124121539,939.63247542209,0.558629236734259
165.29597893573,2.41518541718879,-198.196508344594,339.87223431062,-0.918477925058844
510.445668298273,2.68550624363784,190.329430659781,452.793766372598,0.129335291525946
720.343597198372,2.59438593700063,809.420490150001,950.68871227476,-0.0566398493908343
210.524492003942,2.4169216098115,-384.202055378227,861.374198361238,-0.0157493518364022
292.774522785988,2.44365394578282,-49.8146346991717,432.499627579719,-1.17355238620488
131.368164626581,2.32176384635381,-292.853354187959,1049.37668977626,-0.816087688230278
316.016192977644,2.3391584889948,-308.472073800253,1046.24574484346,0.103664627320451
397.99215688797,2.85875448047244,-2.44377514727759,421.777213166076,-1.05214422766166
302.290890357774,2.35018429695779,-49.2954438957726,957.82586403698,-0.928710349224186
430.528972152803,2.36669970108652,166.787924718817,336.491068487073,0.0367838097877157
739.83982971626,2.54418796757587,905.162491088224,1018.86126124537,0.0395873185898798
663.322868760658,2.43322670131447,36.9547392360955,956.682594094362,0.492006732478347
505.424041725077,2.43519208848755,321.149183855786,396.734086902322,0.615613699969322
733.502080140963,2.90722723688308,-24.4505404600957,1028.72263013024,0.408838144584787
339.259587705405,2.39038479771678,-12.176358917706,338.206361433784,-0.886255741993308
760.632668976325,2.76719002650853,835.676071626739,1005.23855985402,-0.115683177605547
409.533082163416,2.48695755599865,63.5683362136131,980.647653164576,-0.817781131785778
498.972079022749,2.72748377727278,79.7432875188831,442.639329175756,0.077943665173857
770.343162752032,2.85978791299941,895.431992086892,981.755464293815,-0.199970426569178
589.490822255466,2.87026426576732,91.6137321597848,1046.43867183937,-0.117384631836703
551.284872473403,2.90317405965104,-21.2297317843329,921.162692816207,-0.065245669565957
502.856589406398,2.44907142789886,44.7130506882469,453.549515211139,0.528840556042316
410.415211493289,2.68685173122642,67.0457134951826,1039.46225085624,-1.1808167314349
546.217831281688,3.02078064767447,72.9563396419646,329.809160255831,0.400109436776595
392.974093906571,2.6259902566105,47.0187134291634,342.639054310722,-0.976804363104713
756.681559263796,2.65144577977737,847.447143662327,1023.81168596371,0.102020158930699
714.19267935534,2.70497557627552,780.515130580904,993.607118708037,-1.17492159431459
421.070812989082,2.63754437410121,-155.93235191044,435.302367153706,-0.0485797050357342
697.617208228776,2.55400544898006,814.29838154427,970.25147009858,-0.840061759512978
448.003106608496,2.46979398120628,-88.8965351137904,449.200595961919,0.107927881110675
514.56339035974,2.4331274214105,-277.161394943641,868.304156538853,0.409312092498304
299.285296835229,2.73885822729489,-355.993960578833,979.502305095425,-0.0543922973132189
145.620608679289,2.40600238089697,-203.81945834247,1038.45583868143,-0.941208358083808
429.2425714561,2.31588242331982,-29.7858002361466,415.585706163727,0.139708980073822
436.25373940178,2.32615987192268,40.993748272823,437.815412004282,-0.0247665580595095
316.08101947245,2.72696093463591,-87.9651678611166,1035.41125149867,-1.01140894120188
825.643880288598,3.04342076879287,941.67754339083,874.131659069684,0.57995589583106
537.999583945471,2.78261400923438,-155.875038623221,422.343731775563,0.622384200580764
45.4177508412124,2.53777813947108,-272.902012754677,1042.53948490014,-0.887961707057551
477.271584651333,2.44213714063812,-324.534266910618,1059.79526220683,0.382444791246962
733.226408734327,2.39745604306838,937.980028304511,998.624579604632,0.466866926829611
341.669479946228,2.78798178414435,-66.9996276154569,917.663166500951,-1.01765499593584
814.24751070679,3.01087951004016,36.0950344845036,992.067285618587,0.640259869125191
333.587775027801,2.72475128330048,-46.6275415144479,1039.11328865011,-1.17257815665272
319.470581006516,2.39702271549943,-47.0874646664409,288.681139685659,-0.926447366658243
342.67446113432,2.48419711963806,-1.32934999971333,952.238653977737,-1.09041612504556
740.157332788551,2.51723576033975,944.17871357582,1018.2346544071,0.109353530926643
460.346238761918,2.36093649928958,341.236437228978,395.069808258078,0.0541874659556014
546.863690479522,2.94865866253495,-35.9501923890441,260.077316053792,0.473067479648675
383.59058640424,2.59521567539302,30.7130009404466,907.967188271205,-1.05338700654883
431.817010510253,2.34604749771035,-51.9236162106343,408.568592727909,0.184510864633326
468.331167313255,2.39239927065556,197.91527539979,304.398684059514,0.471300384321915
784.43684660433,2.79193473607955,779.720489686237,1057.12683885099,0.141212323216481
520.216072179958,2.99584703952922,169.793756527431,320.484742326938,0.0684697599326365
436.321103112387,2.36308851141634,19.3985763970221,338.920784525982,0.31965796377335
413.232422375595,2.42665007819281,267.997087207574,257.679704160679,-0.916855202599716
427.213192919122,2.36600671792971,-164.308160443145,267.493620215368,0.435305353224622
806.546781264098,2.99363478608632,-91.0753970846264,1025.5767414953,0.616330253667385
823.034871516243,2.92188967761589,850.443490262376,981.093419074105,0.594640179488354
311.062779638574,2.46868993098435,-47.5347894901698,287.573582802671,-1.18445206785495
441.191643278553,2.34768975191194,18.0983424973975,310.705770276164,0.414966379296494
487.726405842266,2.5459031580037,-95.7611357474699,329.272151468545,0.574900257079381
347.008433337146,2.90716015252558,-126.612188364563,294.961330225465,-0.912171190098832
462.251364499975,2.3512709576485,310.589564425344,397.061220502782,0.164078648653877
471.645541112996,2.44259792265437,298.429902279541,410.508765040648,0.0503716934552634
555.279062295533,2.4761683087999,-350.855882003839,944.028832087992,0.492048804006018
225.691653940409,2.9007615256413,-183.983170997651,394.329050626018,-1.15857493953575
463.051470997209,2.59375599265003,5.78764937508475,414.635380821388,0.0675374922769182
770.685807182494,2.71864782203378,907.988169976795,912.872058968335,0.498827568462747
476.440247952229,2.35055899859163,331.232738892897,439.004993558888,0.132614850123826
95.4377396427129,3.05676688368612,-309.52234669152,899.771293961122,-0.884445300440674
429.963406496435,2.43586075260774,67.9187357598454,343.39196984974,0.0473026705771996
703.090207276562,2.48562320087067,836.657181818693,1034.5796448152,-0.99137613501763
518.390875242247,2.98022296304364,153.058341533243,337.391084720331,0.10026816394944
523.781910437493,2.96688219921224,-83.7862884201928,947.246834601641,-0.0864171047924977
390.419164027892,2.93216198385465,-23.4812723539562,956.351490335779,-1.06924566391739
470.094508698578,2.57386118500411,38.278739234163,414.123912575479,0.13991603946111
384.387527747204,2.65995570822628,12.546823788384,380.896842745995,-0.983537412942046
444.202805499317,2.36066783920351,336.540244955301,256.464642636924,0.0437034164336119
590.643659728265,2.89899062893042,1.25576422099772,979.251887650155,0.0348838509768882
348.355601781553,2.70727469203429,-45.1498948106546,317.519275568572,-1.14018770494023
467.667954232753,2.94574679308163,174.430268456011,353.945434154275,-1.03895149390494
415.46316443266,2.73550120085791,30.5002307553478,990.902474217239,-0.919657315890195
531.498509410345,2.71060405420387,-39.9462059330494,433.850355852596,0.586022770010331
673.788258833966,3.05338927277109,89.9651761853112,912.905767767049,0.0954915917322461
219.975608608222,2.61148839538048,-333.440130403828,927.54322267669,-1.16907088493531
529.967566868938,3.01999255457957,-27.8931536801261,441.940233883164,0.179085603581526
350.856128686145,2.40467433883541,-277.551222600181,962.033310669473,0.0985475775791473
533.299130760354,2.46770671602398,1.64823934261076,977.831720662839,0.141372200067283
438.993973208048,2.33629516439754,81.4350862109349,343.521876637481,0.317867849549308
533.201395412653,2.93465010505232,-13.4518130402368,274.117168968294,0.411024376502579
480.670282149083,2.66603321451391,259.613382212851,366.652458058817,-0.0314904277833269
459.958678830424,2.5788377887436,153.138044895634,280.456804958308,0.101235187716704
175.871324337952,2.45740327908261,-187.170242087105,293.724396531451,-1.02985027304938
343.810708283299,2.62234026800642,-44.3248530162458,371.429754177135,-0.983122300398447
819.278083969888,2.90627926298056,38.5398111258259,1043.67365835597,0.688249697571224
510.173694231825,2.68911644173754,-21.2147369538436,899.670116655216,-0.0639030957447242
790.821494623116,2.91529027777311,818.701398835701,1023.38256412152,-0.000585521301883996
479.503274071753,2.79241735274853,-31.1970037765641,427.669786265669,-0.017247447431811
773.809558128542,2.99664016128145,924.676837298351,966.222691681789,-0.824954786508481
327.094000187739,2.42705996761568,-28.0225553291991,297.364802357998,-1.02932748796798
355.108322811807,2.3973259551,5.22223450239865,1011.02368742605,-0.85995560082772
606.345020420831,2.93998305619033,-231.745603202352,939.529443732988,0.315327882855109
328.374185046567,2.44353992449686,-31.9929517713338,1040.72849576658,-0.934441742031493
516.532871029708,2.74868152434051,8.79800761662071,377.052907595933,0.507342535592015
178.868488182537,2.4870417500091,-295.153015559268,1053.81698542268,-1.1548524259544
677.238512824839,2.62351482242121,-340.712210562221,880.689379943879,0.619613612238115
701.10873578451,2.41195409553822,898.338273717276,974.492433263192,-0.169357774819756
668.745436212001,2.4294428619508,95.0586796044952,1057.21129298437,0.42190754209834
667.477587048311,2.38308756560899,-283.907039257267,880.441151198385,0.685395312228732
334.30273403044,2.86825513908936,-107.577363803911,262.988299078278,-1.15305047518436
628.049414958757,2.86300255080823,6.27859300792069,915.930087299253,0.172277063046791
693.912203619084,2.44614835630037,944.825283268665,964.447522613339,-0.897558322208895
554.577075294019,2.69979413326716,297.065546676618,270.990940692969,0.629060270021115
635.316141598975,2.47079453970773,-72.1081804155102,994.724174062552,0.451530753578918
463.88748910333,2.95568879379699,-125.249026308689,428.382100130009,-0.145347862868477
339.748099096321,2.60778280185687,-41.0949186914369,315.434752968478,-1.09607457380189
399.387333909099,2.37740289864493,85.0008118344319,893.4002396849,-0.898265052968272
477.063396570551,2.74537161548041,161.506624156371,385.917942097552,-0.191494849261502
385.36259291498,2.36031404061865,76.9023039085944,935.619902333095,-0.986090451940737
762.763816341087,2.71919134245312,750.279142941609,932.270165917011,0.453723335941474
438.801318212369,2.34176635604538,268.893271135415,373.744926592144,-0.131011887436622
789.638192334502,2.63814901249039,779.210418359483,1011.84297191732,0.672429194475217
509.394562841165,2.58330846935583,-7.43175679248327,411.017408651952,0.575297934661122
782.533714766123,2.85743359467134,806.568696915034,862.266010276738,0.535828516270323
705.607810862762,2.71547131352154,-206.511803087868,970.334100237473,0.551368760825211
297.412132773177,2.3388815585162,-330.52057041339,1027.69764602819,0.0997639519147965
367.3773790394,2.62325117726315,-32.7185710388215,374.031161119836,-0.816179773015976
234.986702414627,2.87495378550915,-212.024612437786,1051.53855063084,-0.866496986050525
420.318203126132,2.77224863449559,66.3260870287884,359.661063948257,-0.984347058876232
537.31304724242,3.04672172499679,317.138187644649,292.943707026744,-0.046339617760567
475.611261152702,2.56514824355088,-93.6971501512118,411.268662419901,0.361565806285166
520.801314204551,2.76051617438685,-363.584513203148,949.927168612743,0.354216170563051
193.060804207959,2.46313628743725,-371.511687449799,917.317829459819,-0.101649905892639
715.68224089213,2.43309514047882,15.0415395025376,1040.98012915266,0.60660690958736
397.618237201949,3.03821745723932,-76.2255418226058,371.3735960458,-0.874304033265132
741.674796323332,2.75434851501781,-263.570510685258,986.416342146626,0.623286729162661
691.210585485026,2.34246209152422,924.632855630883,965.794049157447,-0.124956678471932
718.793236447344,2.70733800573921,841.816304305533,965.412143701201,-1.05657374971635
448.185031573142,2.39213095403395,40.018720920662,352.25439783928,0.354908132606207
345.079908938539,3.01469176416265,-108.719783617298,386.953852790573,-1.03261517832616
410.771033225862,2.35572195536238,256.811666849318,332.149546946759,-0.800732691486133
469.554723926959,2.31307783363399,-35.3819790276787,333.043952910863,0.649767017824847
485.630414292095,2.63496137769608,-36.7319602917339,337.247290674187,0.447301898972487
600.718459494531,2.31861669532021,-332.400558134324,920.163681945317,0.593728943922706
461.919706588863,2.75805357083299,255.053871039079,382.07257759913,-1.14346422525311
206.302022370681,2.68997007216412,-358.173303552358,929.67451174386,-0.927853794259271
372.624190737135,2.7433209286937,-253.204180142839,938.27676309282,-0.0837359859729864
731.691248765575,2.41020309457187,796.855571030571,997.206024516873,0.498941056056409
718.92217987854,2.42487067364759,888.656531022414,1014.56651141379,0.0478699178844557
497.220917928842,2.88016223779521,184.367613792798,371.128810045146,-0.122037111659446
449.925065666213,2.53467257037627,238.453049740048,264.215498825513,-0.134576322440103
469.584250356942,2.91951211928812,220.386842654559,304.209206496543,-1.03636636366848
455.095535257509,2.9003664505073,-267.681453864754,931.425923129324,0.0714811160883453
313.870759786844,2.46203648713466,-247.079525938236,975.527858232366,-0.101219332606731
739.539588676708,2.61827562759328,-50.2232620973859,939.778239445431,0.674132952365865
455.961540668597,2.34542246824791,-65.4021270981777,947.802637744253,0.0777536965824688
593.577621353714,2.92521097782046,25.9635736758182,956.588466751174,-0.0139930024080013
587.853732520256,2.97931116068206,276.762795660091,442.769007325001,0.671867739229738
499.851783308691,2.51362315520767,-48.9455103895353,288.565541685137,0.633528692910314
371.471806267513,2.32790967338145,-251.056370194859,1000.21577340112,0.149530309448701
403.485367553658,3.01388816864279,-35.8010906128235,266.725115021681,-1.12819110597865
408.042381627494,2.63953173335764,70.9014843636889,370.643321242445,-0.943049966367392
457.387120999815,2.49213856854942,201.937262517701,296.082733347197,0.177052962473187
435.43072179742,2.85048207826216,74.5591700707472,403.023548080578,-1.05779000979636
304.654250500436,2.89510708249082,-115.085162646505,440.787133055006,-1.11076642197088
500.643669072434,2.70881252730745,-94.1627643201263,374.625462665309,0.481963559075162
479.265650819541,2.93949927495151,226.217602407289,387.206751965951,-1.14553175534967
575.183191417037,2.38782361008372,-203.962908392483,901.18655283126,0.475109712053315
454.028672751014,2.374238663044,239.478571183292,412.217247703627,-0.0845050202365051
703.161863107173,2.55700586604706,784.955732856296,912.716235714453,-0.0525521997513196
241.531658909659,2.47436056686711,-174.597221276465,255.577549019122,-0.833231459149953
537.586595290137,2.98428554964764,-127.737319609559,353.483139090629,0.488000196219198
547.451955584547,2.67945814279207,156.488398901147,444.535271879267,0.662460253646362
402.310215316728,2.58784938522699,-117.511903566932,392.063124385764,-0.155284510916697
330.922169449707,2.35815949284724,-268.566356792657,915.5929676825,0.0581659800648769
419.015256031091,2.58246581832113,84.6188409200433,415.752997731657,-0.853310463941593
481.686266606156,2.97052416966692,-148.118393776725,329.872027618608,0.132192366672083
683.365940114439,2.66873071458266,-48.3143109406711,941.957417447412,0.466698463952069
787.78970496763,2.73023829823606,918.199062508879,991.238746375869,0.499927151239834
482.40259282291,2.41627939365562,263.569276984742,328.394216983255,0.527886162777775
677.27522434465,2.4359443347069,823.169159357436,874.403865249543,-0.0850787740267267
483.014950942842,2.81995435104746,-197.6023235601,301.18196720366,0.352989850328983
487.106907638128,2.50946416165617,-43.4356946658953,274.420397885359,0.567008377841828
376.566132517815,2.47141172260973,-128.539858992839,316.605885330924,-0.113320827053197
457.662292763817,2.67082831793327,335.521746272645,302.990916600313,-0.89480527351058
176.244914702276,2.94236525644319,-243.730869365591,1052.41110709458,-0.98462900837524
419.964265852875,2.40382245058067,301.35467753732,321.159654018252,-0.878860265868804
713.747329310931,2.69280548776552,817.112408133217,960.484394505871,-0.964575412229653
559.4511460724,2.87654135006348,214.203868826981,285.012637904088,0.537755782064581
813.892251726085,2.86801041950547,774.100630998549,996.409003829165,0.58770135971854
482.601211849905,2.84005927664719,-173.011599426009,266.565550435555,0.305912175401712
537.605309268021,2.62506464272135,228.70214803092,358.147109204744,0.698078205642246
563.006053926908,2.64955442240078,-305.91485830367,877.528744459057,0.417131844033408
174.753497412763,2.51829458101781,-395.08325831074,862.859466254931,-0.105202301131919
361.816827757351,2.41437063855007,43.0302410535741,274.827611343898,-0.911344637355947
664.754963482779,2.41175667558644,805.827969935557,953.357681074811,-1.18211156715487
224.509052407909,2.77545448750136,-361.761479240865,928.884141176066,-1.04862443045598
559.044590827086,2.90831828414133,219.644156118567,295.517801782117,0.514859838662706
482.11788751672,2.35056365766479,-40.0190162065631,401.983768748741,0.622854456580431
424.569138669328,2.99431127383563,23.124779385813,866.718632914895,-1.15512605369698
737.462480647491,2.43730329915825,901.250803030765,965.042760699599,0.535927327258869
514.225667202122,2.66894457952986,-37.5455235643552,277.967055641769,0.566731664015836
327.381050781923,2.52586038084053,-40.234455360266,371.999932116417,-1.03617496848356
684.126748339015,2.34656840572773,816.851366833732,881.498648763439,0.315183584105602
231.182198738124,2.59238216124742,-362.42027627811,972.663303360062,-0.113801748500556
556.3613240521,3.03092360273678,-37.01349784137,445.620707716396,0.439839521848595
437.317994147094,2.57742357822032,-61.9910085653631,448.850555341982,-0.134151814426577
463.722262254023,2.4608357848761,348.950118366832,371.959447325191,-0.025947290856787
755.778047712614,2.70225485761161,755.865397917927,869.275260276465,0.529777796518372
570.687513267312,2.79278418194361,-319.776432701436,934.329629486608,0.381988107818651
72.7205990954376,2.90528659694417,-283.280739546138,908.38315760233,-1.11925772381054
226.060717253451,2.64059453317958,-354.975829510391,1024.58178086722,-1.04530147822032
708.684360503701,2.64838458604752,806.068350654993,984.238331459131,-1.12089494615828
724.940797719547,2.60232841300103,884.062003904018,948.095273331784,-0.115829304272695
488.258113046963,2.54315366981328,49.5991238582013,391.834861552556,0.456656547554947
339.33175233502,2.65009385104973,-25.1507377079282,874.120785450371,-1.18656415107213
640.08196053894,3.03157804991607,55.5673947118049,948.327867633769,0.0277833703436868
466.729064442899,2.72012764142794,-12.2900433075099,301.092133609508,0.167957532345782
497.159968020355,2.73548652503425,-53.0363502955309,417.704856187137,0.308905574422406
560.269740448992,3.03490848233011,-27.7823290143438,417.916081129652,0.521176730276504
539.707139111645,3.04488798008616,-259.763005892662,1038.69111918837,0.174916152219667
703.609827890494,2.5153468508151,900.825452505203,990.666064073868,-1.08800121002268
347.571327355957,2.4540538377358,-19.3079188821318,958.228248414342,-0.84902396088647
428.865928622313,2.41795313841681,321.243489474054,363.656850549915,-1.09425762643634
271.211137507737,2.87672586325018,-358.630632307422,1013.59740090963,-0.182678336983908
430.779600069134,2.57762894369535,243.052170394338,345.711888297864,-1.16408549675414
716.908077216128,2.32008983907345,811.010804233021,926.913452063665,0.627551421104787
414.945254305818,2.82949014520694,34.7528663759981,313.419690367775,-0.970504519290329
300.998053125149,2.4091899246586,-77.3806646864732,320.676643612185,-0.891234209587661
523.632408454923,2.89783046256654,220.678287457412,410.081027039615,0.13557911393391
437.041747713623,2.4992992645628,334.538551367946,322.789464857918,-0.86463895649753
469.496919746461,2.7760198026909,257.024038047247,390.600106889652,-0.993060306546851
328.851676035505,2.38060815782478,-11.1762860464438,349.942000722596,-1.01655178290413
484.21408723882,2.74942811035786,75.296791062708,355.871956152547,0.163299527313948
482.679893318546,2.35086192800236,315.835224140992,361.021599996151,0.569433412922486
665.600353288707,2.37059006058242,869.697512386512,929.653190150583,-0.907443317818865
411.74280832451,2.49310832253707,-8.72590894895635,348.277859338629,-0.148871080286427
363.294122442987,3.02441965139584,-88.2523374226155,313.979669398306,-1.17593084758463
471.970642985936,2.59248823495969,34.220637516031,405.902156940459,0.175935301735085
343.113044049841,2.51224396051783,-215.966779967276,1013.29896888646,-0.115877466685156
380.129251703634,2.35019609849908,-96.5368883355993,390.520104809547,-0.109356995401538
294.198179922871,2.38929782030922,-97.596473875322,294.916846434718,-0.81337123497323
161.764942042612,2.38983558071452,-373.882149158092,957.722233613638,-0.115102992292653
543.000364241849,2.91116856835931,-189.261176561909,401.294143096764,0.585755810833514
451.115811484552,2.97783370239283,86.1024684685877,341.400718184995,-0.996845876583882
411.835240375488,2.35665541294177,6.2523513687665,410.045617981337,-0.164842321405472
722.41014531773,2.6142527297017,819.544638539168,1037.85292595889,-0.933312197581402
705.235555239823,2.31545817198358,845.754817395808,1047.56442374311,0.0279325975172678
765.324533471376,2.86050043302308,784.293876659228,997.804613815463,-0.196390508511629
672.953430187488,2.71729773558407,-314.959062131515,886.386009945542,0.564578685700105
490.139753378473,2.76299904487789,292.669076382989,296.663111089029,-0.0989214356411924
468.852647512036,2.50660171615661,299.950861532294,382.546803455721,-0.00303143937535749
574.791614575966,2.9206707679057,207.630863859944,423.868476299047,0.663532931863227
754.949963702071,2.81087319053835,760.430101863116,967.775022851206,-0.0251670075532427
241.88431760003,2.54147112692221,-138.788855857904,326.924558448359,-1.0791007696344
358.215284353235,2.33423119914413,47.9059500660593,943.753790941216,-1.05699073817403
681.995289860107,2.37813195283231,819.550774386654,1042.36022631253,-1.17148591554821
637.481459158467,2.46353428005758,-89.6069031496407,964.402315761111,0.476363583952474
479.958145145302,2.43585298023826,-160.811422084172,301.403808364528,0.639877537968223
785.454915728921,2.92348365661833,880.125989625607,950.983077064751,0.16176903417178
518.16872548564,2.79450198112696,259.523795716005,436.134330523575,0.0576825245445433
704.566826262208,2.47604124162052,873.784955624661,895.259961156971,0.188129663344652
518.461574849188,2.65714814988383,97.8383917210925,359.620927373099,0.589345478762168
555.998880189046,2.88919608901426,-41.8102538455927,889.109277125002,0.000457628648254937
616.283447429104,2.84715202621836,34.8243358018126,954.119791945403,0.102871822951765
375.143243926831,2.3889471574995,-102.24395969339,342.797753076007,-0.113266815605692
464.39057809306,2.43853007686457,174.568705058903,419.160404860701,0.0597434986116003
698.004732904711,2.59390960679475,862.022688800601,944.738576017049,-1.16048689155559
479.585039387392,2.40709660604942,282.612075238148,323.703720185846,0.506481065359141
520.096703344246,2.71622455760095,327.901694755376,436.735887231402,0.195922463380795
421.79209202816,2.67252202019123,59.5588655579512,980.269218850966,-0.955821373424069
549.745181062437,2.7208491072378,152.616773402865,331.683717605767,0.686149412431449
434.496607659288,2.62063062148757,222.370619475871,310.562003365764,-0.887818677914417
754.664764176129,2.41483203147353,872.925838864826,1013.35361218413,0.672973153044568
741.7592893366,2.79882559580707,852.247690952264,989.115860933205,-0.935159962687172
517.968080926547,3.04445724249962,247.051761964577,452.05684593528,-0.955251129280554
264.096465616184,2.80953186941325,-147.487225362157,334.464279479089,-1.16854455211947
588.295834813196,2.70664915591173,-19.5648855109111,942.630413363177,0.181074770086457
540.825039112092,2.84071174716705,-298.861510263216,957.504927801417,0.301850304232941
352.857159388616,2.40229480746188,37.4716798807393,1027.58008981909,-1.16742635997728
670.73834731707,2.47639689945197,86.9656631552925,863.220550158379,0.545912010638526
482.397361581323,2.91613841166501,-2.27279626570373,336.778586610062,-0.0058997040293074
453.911613524809,3.02635015739318,73.9763326678143,330.505429250519,-0.987426692751197
455.494561403202,2.58573628123671,-162.118187558934,307.290116559368,0.385791205694665
553.759696160227,2.90023157326835,-47.1202153915324,309.941307736229,0.597806151520416
416.491923213308,2.46415598290457,157.792897522631,386.868236851967,-0.891142864486752
690.654314754279,2.38429541185686,919.305880657132,1005.13897728995,-0.978479970393653
616.638029820419,2.61462475280695,-333.811352859482,1034.88581886206,0.507399867784098
504.311902422554,2.55456558095431,-153.459274140586,359.719214384246,0.661309561618081
518.211085687299,2.68820392385298,-156.500470041232,283.408349670245,0.610984829793179
504.430862936756,2.55195715572548,-24.0680673184924,412.712360622781,0.570603136317948
383.976697143904,2.31319633857465,214.834845638269,261.847866489576,-1.13357369654592
416.846103968919,2.82453643566765,-217.547983296586,1014.12880220162,-0.0757280927589216
748.242272171603,2.86728333720072,19.6010519119381,988.817163684672,0.480007892752787
335.391020595328,2.59758939597253,-23.7734397527051,420.540675079202,-1.17181988897559
143.824232779228,2.54836961609865,-287.833320709692,966.696012171163,-1.06138956360412
792.499691864674,2.94145775140146,-393.375926412697,1027.26393189452,0.664868937501805
437.24771357908,3.01124406032903,18.6349410338417,280.835431320445,-0.911285052287767
785.608382045968,2.61459141380319,867.875896426959,1014.11721104866,0.64917551491766
680.884109454989,2.46772407132351,805.865779839678,979.348760410098,-1.08831603491048
476.493392436451,2.63544079621551,341.666197876991,416.247417075918,-0.802506063104919
505.065745765617,2.82615631477192,51.1400561735677,408.995054646021,0.196957573285883
436.105960493808,2.71224773199857,-38.1975501460437,319.792410562595,-0.112417240918528
495.942595583918,3.02332938676869,-45.1600062756135,356.038613686271,0.0270541752100545
481.071344199255,2.5486821315966,-41.8430836217364,921.223613326051,-0.0277938238078226
